#{"t_start": 1761301565.697262, "env_id": "None"}
41.0,100,26.856422
47.0,100,26.856426
10.0,100,26.978616
39.0,100,26.978662
41.0,100,26.97867
21.0,100,26.978679
29.0,100,26.978684
55.0,100,26.978689
55.0,100,26.978693
32.0,100,26.9787
33.0,100,26.978704
26.0,100,26.978719
37.0,100,27.101201
30.0,100,27.101244
29.0,100,27.101255
7.0,100,27.10126
19.0,100,27.10127
30.0,100,27.101274
29.0,100,27.101279
35.0,100,27.101286
37.0,100,27.10129
6.0,100,27.101294
39.0,100,27.222851
25.0,100,27.222894
37.0,100,27.222902
9.0,100,27.222907
42.0,100,27.222912
38.0,100,27.222917
34.0,100,27.222924
24.0,100,27.222928
23.0,100,27.222932
38.0,100,27.222936
18.0,100,27.343948
34.0,100,27.343959
45.0,100,27.343964
2.0,100,27.343968
37.0,100,27.343972
45.0,100,27.343976
33.0,100,27.34398
38.0,100,27.343984
22.0,100,27.343987
41.0,100,27.343991
15.0,100,27.465484
16.0,100,27.465519
35.0,100,27.465526
20.0,100,27.465532
35.0,100,27.465537
25.0,100,27.465541
11.0,100,27.465545
29.0,100,27.46555
12.0,100,27.465554
22.0,100,27.465558
23.0,100,27.588505
46.0,100,27.588542
37.0,100,27.588549
26.0,100,27.588555
36.0,100,27.58856
1.0,100,27.588565
31.0,100,27.588569
34.0,100,27.588573
29.0,100,27.588578
24.0,100,27.588582
43.0,100,27.710035
53.0,100,27.710055
22.0,100,27.710064
24.0,100,27.710069
37.0,100,27.710074
39.0,100,27.710078
28.0,100,27.710082
17.0,100,27.710086
45.0,100,27.71009
36.0,100,27.710095
10.0,100,27.830678
24.0,100,27.830687
27.0,100,27.830692
43.0,100,27.830697
40.0,100,27.830701
25.0,100,27.830705
39.0,100,27.830709
28.0,100,27.830713
23.0,100,27.830717
30.0,100,27.83072
48.0,100,27.951448
25.0,100,27.951478
53.0,100,27.951488
43.0,100,27.951493
52.0,100,27.951498
19.0,100,27.951506
12.0,100,27.95151
18.0,100,27.951514
30.0,100,27.951518
34.0,100,27.951522
38.0,100,28.073062
29.0,100,28.073086
21.0,100,28.073096
46.0,100,28.073102
15.0,100,28.073106
65.0,100,28.073114
10.0,100,28.073118
52.0,100,28.073122
24.0,100,28.073125
16.0,100,28.073129
15.0,100,28.193935
38.0,100,28.193955
15.0,100,28.193963
11.0,100,28.193968
20.0,100,28.193974
1.0,100,28.193979
45.0,100,28.193986
25.0,100,28.19399
27.0,100,28.193993
48.0,100,28.193997
26.0,100,28.314625
45.0,100,28.314636
12.0,100,28.314644
26.0,100,28.314649
6.0,100,28.314653
17.0,100,28.314658
24.0,100,28.314662
21.0,100,28.314665
14.0,100,28.314669
46.0,100,28.314675
9.0,100,28.435486
4.0,100,28.435498
10.0,100,28.435503
22.0,100,28.435508
4.0,100,28.435513
44.0,100,28.435517
7.0,100,28.43552
36.0,100,28.435524
4.0,100,28.435528
13.0,100,28.435531
3.0,100,28.557086
37.0,100,28.557115
7.0,100,28.557121
39.0,100,28.557126
14.0,100,28.55713
34.0,100,28.557134
2.0,100,28.557138
29.0,100,28.557143
54.0,100,28.557146
46.0,100,28.55715
39.0,100,28.679368
20.0,100,28.679411
28.0,100,28.679422
28.0,100,28.679427
41.0,100,28.679432
45.0,100,28.679436
44.0,100,28.679443
40.0,100,28.679448
16.0,100,28.679452
17.0,100,28.679459
18.0,100,28.800375
34.0,100,28.800394
30.0,100,28.800401
1.0,100,28.800409
14.0,100,28.800414
44.0,100,28.800418
32.0,100,28.800422
20.0,100,28.800426
27.0,100,28.80043
27.0,100,28.800434
14.0,100,28.921291
36.0,100,28.921303
22.0,100,28.921308
26.0,100,28.921313
16.0,100,28.92132
33.0,100,28.921324
16.0,100,28.921329
44.0,100,28.921332
43.0,100,28.921336
30.0,100,28.921343
29.0,100,29.042795
25.0,100,29.042829
34.0,100,29.042836
36.0,100,29.042844
30.0,100,29.042849
32.0,100,29.042853
22.0,100,29.042857
22.0,100,29.042861
46.0,100,29.042865
54.0,100,29.042868
28.0,100,29.163529
19.0,100,29.163546
23.0,100,29.163551
20.0,100,29.163556
2.0,100,29.16356
38.0,100,29.163564
40.0,100,29.163568
23.0,100,29.163572
21.0,100,29.163575
14.0,100,29.163579
22.0,100,31.950396
32.0,100,31.950437
28.0,100,31.950445
26.0,100,31.950454
22.0,100,31.950459
0.0,100,31.950464
35.0,100,31.950468
26.0,100,31.950473
28.0,100,31.950476
36.0,100,31.95048
13.0,100,32.072394
-1.0,100,32.072419
6.0,100,32.072426
21.0,100,32.072432
5.0,100,32.072437
14.0,100,32.072442
2.0,100,32.072449
-8.0,100,32.072453
9.0,100,32.072457
-2.0,100,32.072461
50.0,100,32.1963
24.0,100,32.196346
23.0,100,32.196353
51.0,100,32.196358
28.0,100,32.196363
-2.0,100,32.196367
22.0,100,32.196381
22.0,100,32.196386
4.0,100,32.19639
24.0,100,32.196393
17.0,100,32.317559
26.0,100,32.317578
30.0,100,32.31759
16.0,100,32.317595
4.0,100,32.317601
19.0,100,32.317605
17.0,100,32.317613
41.0,100,32.317617
13.0,100,32.31762
22.0,100,32.317624
44.0,100,32.439092
24.0,100,32.439132
17.0,100,32.43914
48.0,100,32.439146
15.0,100,32.439151
44.0,100,32.439155
32.0,100,32.439159
55.0,100,32.439163
22.0,100,32.439167
5.0,100,32.439171
35.0,100,32.561431
40.0,100,32.561468
26.0,100,32.561478
35.0,100,32.561484
28.0,100,32.561489
39.0,100,32.561493
34.0,100,32.561497
21.0,100,32.561501
40.0,100,32.561505
27.0,100,32.561509
33.0,100,32.682702
33.0,100,32.682722
14.0,100,32.682729
53.0,100,32.682734
37.0,100,32.682739
40.0,100,32.682743
48.0,100,32.68275
27.0,100,32.682754
48.0,100,32.682758
49.0,100,32.682762
20.0,100,32.803614
4.0,100,32.803624
25.0,100,32.803629
11.0,100,32.803634
-5.0,100,32.803638
31.0,100,32.803642
14.0,100,32.803646
17.0,100,32.80365
20.0,100,32.803653
15.0,100,32.803657
14.0,100,32.924174
26.0,100,32.924195
39.0,100,32.924203
36.0,100,32.92421
35.0,100,32.924216
30.0,100,32.924222
4.0,100,32.924227
40.0,100,32.924233
22.0,100,32.924238
33.0,100,32.924243
-8.0,100,33.045445
35.0,100,33.045479
5.0,100,33.045487
8.0,100,33.045494
22.0,100,33.0455
25.0,100,33.045504
30.0,100,33.045509
21.0,100,33.045514
21.0,100,33.045518
16.0,100,33.045523
35.0,100,33.165739
10.0,100,33.165751
30.0,100,33.16576
24.0,100,33.165766
40.0,100,33.165771
18.0,100,33.165776
39.0,100,33.165783
31.0,100,33.165788
43.0,100,33.165792
11.0,100,33.165797
30.0,100,33.286559
9.0,100,33.286577
8.0,100,33.286586
26.0,100,33.286595
24.0,100,33.2866
27.0,100,33.286606
37.0,100,33.28661
18.0,100,33.286615
39.0,100,33.286619
20.0,100,33.286624
35.0,100,33.406771
20.0,100,33.406784
48.0,100,33.40679
29.0,100,33.406795
18.0,100,33.4068
17.0,100,33.406804
30.0,100,33.406809
30.0,100,33.406813
38.0,100,33.406817
11.0,100,33.406821
33.0,100,33.528106
25.0,100,33.528143
20.0,100,33.52815
18.0,100,33.528155
7.0,100,33.52816
38.0,100,33.528165
9.0,100,33.52817
-12.0,100,33.528174
33.0,100,33.528179
21.0,100,33.528183
41.0,100,33.650147
45.0,100,33.650191
30.0,100,33.650202
32.0,100,33.650208
29.0,100,33.650214
32.0,100,33.650222
28.0,100,33.650226
15.0,100,33.650231
46.0,100,33.650236
19.0,100,33.650241
3.0,100,33.771247
41.0,100,33.771261
21.0,100,33.771269
6.0,100,33.771274
29.0,100,33.771279
41.0,100,33.771284
28.0,100,33.771288
22.0,100,33.771293
39.0,100,33.771297
24.0,100,33.771303
32.0,100,33.892067
24.0,100,33.892081
33.0,100,33.892088
28.0,100,33.892094
20.0,100,33.892099
11.0,100,33.892105
11.0,100,33.892109
32.0,100,33.892114
32.0,100,33.892119
25.0,100,33.892123
22.0,100,34.012854
36.0,100,34.012896
38.0,100,34.012903
31.0,100,34.012909
25.0,100,34.012915
44.0,100,34.01292
47.0,100,34.012924
22.0,100,34.012932
27.0,100,34.012936
31.0,100,34.012941
36.0,100,34.134035
14.0,100,34.134049
29.0,100,34.134055
26.0,100,34.134061
26.0,100,34.134066
19.0,100,34.134071
25.0,100,34.134075
31.0,100,34.13408
21.0,100,34.134085
24.0,100,34.134089
6.0,100,34.255074
21.0,100,34.255085
10.0,100,34.255091
15.0,100,34.255097
-4.0,100,34.255102
21.0,100,34.255107
15.0,100,34.255112
8.0,100,34.255116
32.0,100,34.255121
13.0,100,34.255125
1.0,100,34.375398
34.0,100,34.375408
16.0,100,34.375414
-10.0,100,34.375419
34.0,100,34.375423
29.0,100,34.375428
12.0,100,34.375435
21.0,100,34.375439
-31.0,100,34.375444
-4.0,100,34.375448
29.0,100,37.167727
12.0,100,37.167777
21.0,100,37.167789
30.0,100,37.167796
24.0,100,37.167805
44.0,100,37.167811
58.0,100,37.167816
25.0,100,37.167821
18.0,100,37.167829
29.0,100,37.167833
-1.0,100,37.289892
-4.0,100,37.289937
8.0,100,37.289946
-33.0,100,37.289952
-4.0,100,37.289958
1.0,100,37.289963
-10.0,100,37.289968
-3.0,100,37.289973
1.0,100,37.289978
1.0,100,37.289982
29.0,100,37.411642
20.0,100,37.411654
18.0,100,37.411668
28.0,100,37.411673
30.0,100,37.411677
6.0,100,37.411681
8.0,100,37.411685
15.0,100,37.411689
43.0,100,37.411692
42.0,100,37.411696
58.0,100,37.534202
40.0,100,37.534247
29.0,100,37.534258
14.0,100,37.534264
33.0,100,37.534269
19.0,100,37.534273
38.0,100,37.534278
17.0,100,37.534282
5.0,100,37.534286
25.0,100,37.53429
11.0,100,37.655414
3.0,100,37.65543
13.0,100,37.655438
-22.0,100,37.655444
-3.0,100,37.655449
39.0,100,37.655454
7.0,100,37.655458
-28.0,100,37.655462
-12.0,100,37.655466
-3.0,100,37.655469
17.0,100,37.776405
6.0,100,37.776415
13.0,100,37.77642
27.0,100,37.776425
13.0,100,37.776429
34.0,100,37.776433
6.0,100,37.776437
32.0,100,37.77644
39.0,100,37.776444
2.0,100,37.776447
62.0,100,37.897405
24.0,100,37.897418
11.0,100,37.897423
36.0,100,37.897428
17.0,100,37.897432
25.0,100,37.897436
55.0,100,37.89744
35.0,100,37.897444
40.0,100,37.897447
8.0,100,37.897451
-11.0,100,38.019175
3.0,100,38.019219
19.0,100,38.01923
10.0,100,38.019236
13.0,100,38.019246
2.0,100,38.019251
11.0,100,38.019256
6.0,100,38.01926
6.0,100,38.019264
20.0,100,38.019268
23.0,100,38.141135
23.0,100,38.141146
23.0,100,38.141152
9.0,100,38.141156
45.0,100,38.141161
28.0,100,38.141165
24.0,100,38.141169
31.0,100,38.141172
12.0,100,38.141176
42.0,100,38.14118
7.0,100,38.262087
22.0,100,38.262096
9.0,100,38.262101
20.0,100,38.262105
11.0,100,38.262109
19.0,100,38.262113
29.0,100,38.262117
17.0,100,38.26212
9.0,100,38.262124
-13.0,100,38.262127
37.0,100,38.382798
37.0,100,38.382807
11.0,100,38.382816
14.0,100,38.382821
28.0,100,38.382825
29.0,100,38.382829
40.0,100,38.382832
25.0,100,38.382836
25.0,100,38.38284
38.0,100,38.382843
24.0,100,38.503874
50.0,100,38.503906
28.0,100,38.503912
33.0,100,38.503917
37.0,100,38.503921
45.0,100,38.503928
15.0,100,38.503932
25.0,100,38.503936
41.0,100,38.503939
34.0,100,38.503943
-5.0,100,38.625412
24.0,100,38.625438
-14.0,100,38.625444
-2.0,100,38.625449
-8.0,100,38.625454
5.0,100,38.625461
-1.0,100,38.625465
-22.0,100,38.625469
-3.0,100,38.625473
10.0,100,38.625477
21.0,100,38.747381
5.0,100,38.747421
16.0,100,38.747428
30.0,100,38.747434
23.0,100,38.747439
24.0,100,38.747443
29.0,100,38.747447
17.0,100,38.747451
20.0,100,38.747455
16.0,100,38.747459
34.0,100,38.868888
26.0,100,38.8689
27.0,100,38.868909
-3.0,100,38.868914
22.0,100,38.868918
12.0,100,38.868925
35.0,100,38.868929
23.0,100,38.868933
32.0,100,38.868936
14.0,100,38.86894
28.0,100,38.990205
19.0,100,38.99024
32.0,100,38.990246
21.0,100,38.990252
17.0,100,38.990257
19.0,100,38.990261
27.0,100,38.990265
32.0,100,38.990269
16.0,100,38.990276
32.0,100,38.99028
46.0,100,39.111307
12.0,100,39.111318
33.0,100,39.111324
8.0,100,39.111329
6.0,100,39.111333
15.0,100,39.111338
26.0,100,39.111342
17.0,100,39.111346
34.0,100,39.111349
28.0,100,39.111353
27.0,100,39.232352
1.0,100,39.232361
24.0,100,39.23237
24.0,100,39.232374
43.0,100,39.232378
17.0,100,39.232382
33.0,100,39.232386
49.0,100,39.232389
10.0,100,39.232393
12.0,100,39.232396
-22.0,100,39.353405
-9.0,100,39.353423
11.0,100,39.353434
8.0,100,39.35344
-48.0,100,39.353445
10.0,100,39.353449
7.0,100,39.353456
0.0,100,39.353461
21.0,100,39.353465
-7.0,100,39.353468
5.0,100,39.474821
21.0,100,39.474849
41.0,100,39.474855
32.0,100,39.47486
36.0,100,39.474865
28.0,100,39.474869
44.0,100,39.474873
-1.0,100,39.474876
28.0,100,39.47488
37.0,100,39.474884
48.0,100,42.266404
49.0,100,42.266451
12.0,100,42.266459
44.0,100,42.266465
25.0,100,42.26647
14.0,100,42.266478
41.0,100,42.266482
23.0,100,42.266486
9.0,100,42.26649
27.0,100,42.266494
-6.0,100,42.388237
23.0,100,42.388254
12.0,100,42.388262
0.0,100,42.388268
23.0,100,42.388272
-16.0,100,42.388277
17.0,100,42.388281
8.0,100,42.388285
23.0,100,42.388292
7.0,100,42.388296
13.0,100,42.510569
44.0,100,42.510615
21.0,100,42.510622
5.0,100,42.510628
16.0,100,42.510633
13.0,100,42.510637
27.0,100,42.510642
20.0,100,42.510646
30.0,100,42.51065
32.0,100,42.510668
27.0,100,42.632338
36.0,100,42.632359
43.0,100,42.632366
28.0,100,42.632372
27.0,100,42.632377
20.0,100,42.632381
41.0,100,42.632385
31.0,100,42.632389
48.0,100,42.632393
43.0,100,42.632397
12.0,100,42.753549
17.0,100,42.753561
37.0,100,42.753567
53.0,100,42.753572
9.0,100,42.753576
12.0,100,42.753581
17.0,100,42.753585
19.0,100,42.753592
23.0,100,42.753596
27.0,100,42.7536
29.0,100,42.874482
33.0,100,42.874497
2.0,100,42.874505
16.0,100,42.874513
38.0,100,42.874518
21.0,100,42.874523
21.0,100,42.87453
45.0,100,42.874534
29.0,100,42.874538
27.0,100,42.874542
34.0,100,42.99584
53.0,100,42.99587
32.0,100,42.995879
-1.0,100,42.995885
38.0,100,42.995891
64.0,100,42.995895
53.0,100,42.9959
32.0,100,42.995904
17.0,100,42.995908
26.0,100,42.995912
31.0,100,43.117292
34.0,100,43.117307
33.0,100,43.117313
18.0,100,43.117321
12.0,100,43.117326
22.0,100,43.11733
12.0,100,43.117334
32.0,100,43.117338
27.0,100,43.117342
29.0,100,43.117346
4.0,100,43.238728
39.0,100,43.238741
11.0,100,43.238751
42.0,100,43.238756
2.0,100,43.238761
2.0,100,43.238766
32.0,100,43.238771
21.0,100,43.238775
32.0,100,43.238779
12.0,100,43.238783
35.0,100,43.359622
7.0,100,43.359632
49.0,100,43.359637
28.0,100,43.359641
29.0,100,43.359645
26.0,100,43.359649
54.0,100,43.359653
36.0,100,43.359657
21.0,100,43.35966
33.0,100,43.359664
7.0,100,43.480873
40.0,100,43.480904
41.0,100,43.48091
24.0,100,43.480914
42.0,100,43.480919
25.0,100,43.480923
1.0,100,43.480927
23.0,100,43.480933
27.0,100,43.480937
14.0,100,43.480941
17.0,100,43.601827
18.0,100,43.601837
17.0,100,43.601845
39.0,100,43.601849
1.0,100,43.601853
15.0,100,43.601857
3.0,100,43.601861
18.0,100,43.601864
-6.0,100,43.601868
-3.0,100,43.601872
39.0,100,43.725345
7.0,100,43.725379
19.0,100,43.725391
35.0,100,43.725396
17.0,100,43.725401
13.0,100,43.725405
39.0,100,43.72541
36.0,100,43.725414
30.0,100,43.725417
28.0,100,43.725422
17.0,100,43.846098
31.0,100,43.846109
25.0,100,43.846118
19.0,100,43.846123
19.0,100,43.846127
48.0,100,43.846134
26.0,100,43.846138
28.0,100,43.846142
24.0,100,43.846145
21.0,100,43.846149
12.0,100,43.967112
23.0,100,43.967146
40.0,100,43.967153
43.0,100,43.967159
30.0,100,43.967164
30.0,100,43.967168
34.0,100,43.967173
33.0,100,43.967177
35.0,100,43.967181
37.0,100,43.967185
42.0,100,44.088513
13.0,100,44.088532
34.0,100,44.088538
5.0,100,44.088543
22.0,100,44.088547
17.0,100,44.088552
25.0,100,44.088556
4.0,100,44.08856
32.0,100,44.088564
14.0,100,44.088568
17.0,100,44.210351
-19.0,100,44.210368
-5.0,100,44.210376
-22.0,100,44.210384
17.0,100,44.210389
-39.0,100,44.210394
18.0,100,44.210401
9.0,100,44.210405
14.0,100,44.210409
5.0,100,44.210413
11.0,100,44.331654
-12.0,100,44.331665
14.0,100,44.331671
22.0,100,44.331675
34.0,100,44.33168
36.0,100,44.331684
35.0,100,44.331688
24.0,100,44.331692
38.0,100,44.331696
19.0,100,44.3317
20.0,100,44.452867
7.0,100,44.45289
8.0,100,44.452895
24.0,100,44.452899
9.0,100,44.452904
18.0,100,44.452908
28.0,100,44.452912
13.0,100,44.452915
-4.0,100,44.452919
27.0,100,44.452922
45.0,100,44.574138
30.0,100,44.574154
51.0,100,44.574159
12.0,100,44.574164
23.0,100,44.574168
29.0,100,44.574172
57.0,100,44.574176
22.0,100,44.57418
22.0,100,44.574184
41.0,100,44.574188
23.0,100,44.695287
14.0,100,44.695299
11.0,100,44.695305
5.0,100,44.69531
12.0,100,44.695315
15.0,100,44.695319
40.0,100,44.695323
33.0,100,44.695327
15.0,100,44.69533
31.0,100,44.695334
27.0,100,47.492684
30.0,100,47.492731
38.0,100,47.492738
14.0,100,47.492744
12.0,100,47.492749
43.0,100,47.492753
22.0,100,47.492757
33.0,100,47.49276
11.0,100,47.492764
37.0,100,47.492768
14.0,100,47.615097
12.0,100,47.615123
18.0,100,47.615131
26.0,100,47.615136
1.0,100,47.615141
20.0,100,47.615146
14.0,100,47.615154
5.0,100,47.615158
19.0,100,47.615162
10.0,100,47.615166
21.0,100,47.736725
8.0,100,47.736742
25.0,100,47.73675
46.0,100,47.736759
26.0,100,47.736765
5.0,100,47.73677
26.0,100,47.736785
37.0,100,47.73679
40.0,100,47.736794
17.0,100,47.736798
19.0,100,47.858391
31.0,100,47.858406
37.0,100,47.858412
18.0,100,47.85842
32.0,100,47.858425
23.0,100,47.858429
42.0,100,47.858433
40.0,100,47.858437
35.0,100,47.858441
32.0,100,47.858445
46.0,100,47.980189
40.0,100,47.980222
42.0,100,47.980229
36.0,100,47.980234
40.0,100,47.980238
34.0,100,47.980243
42.0,100,47.980247
35.0,100,47.980251
33.0,100,47.980255
17.0,100,47.980259
39.0,100,48.101721
28.0,100,48.101734
32.0,100,48.101739
35.0,100,48.101744
30.0,100,48.101748
23.0,100,48.101752
38.0,100,48.101756
40.0,100,48.10176
20.0,100,48.101764
2.0,100,48.101768
43.0,100,48.223412
36.0,100,48.22343
25.0,100,48.223438
16.0,100,48.223444
46.0,100,48.223449
18.0,100,48.223453
10.0,100,48.223457
16.0,100,48.223461
28.0,100,48.223465
40.0,100,48.22347
47.0,100,48.344557
18.0,100,48.344569
27.0,100,48.344578
24.0,100,48.344583
23.0,100,48.344587
39.0,100,48.344592
46.0,100,48.344596
58.0,100,48.3446
20.0,100,48.344604
19.0,100,48.344608
16.0,100,48.466609
36.0,100,48.466653
24.0,100,48.466661
55.0,100,48.466666
30.0,100,48.466671
8.0,100,48.466675
24.0,100,48.46668
27.0,100,48.466684
31.0,100,48.466688
17.0,100,48.466695
6.0,100,48.588755
-4.0,100,48.588775
30.0,100,48.588782
-4.0,100,48.588787
10.0,100,48.588792
-12.0,100,48.588797
0.0,100,48.588801
15.0,100,48.588805
2.0,100,48.588809
10.0,100,48.588813
38.0,100,48.712383
34.0,100,48.712417
35.0,100,48.712424
23.0,100,48.712432
35.0,100,48.712437
45.0,100,48.712441
32.0,100,48.712448
30.0,100,48.712452
30.0,100,48.712456
43.0,100,48.71246
28.0,100,48.834345
41.0,100,48.834358
12.0,100,48.834363
47.0,100,48.834368
39.0,100,48.834372
10.0,100,48.834376
12.0,100,48.83438
44.0,100,48.834384
36.0,100,48.834387
3.0,100,48.834391
52.0,100,48.956638
12.0,100,48.956668
37.0,100,48.956676
-19.0,100,48.956681
30.0,100,48.956686
22.0,100,48.956693
18.0,100,48.956697
36.0,100,48.956701
45.0,100,48.956705
32.0,100,48.956708
40.0,100,49.078763
22.0,100,49.078787
51.0,100,49.078794
28.0,100,49.0788
40.0,100,49.078805
14.0,100,49.07881
13.0,100,49.078817
-4.0,100,49.078822
27.0,100,49.078826
22.0,100,49.07883
20.0,100,49.200663
0.0,100,49.200681
-5.0,100,49.200688
14.0,100,49.200694
16.0,100,49.200698
34.0,100,49.200703
7.0,100,49.200707
25.0,100,49.200711
19.0,100,49.200715
32.0,100,49.200718
24.0,100,49.322354
13.0,100,49.322365
44.0,100,49.322371
36.0,100,49.322376
35.0,100,49.322381
39.0,100,49.322385
38.0,100,49.32239
29.0,100,49.322394
31.0,100,49.322398
26.0,100,49.322402
15.0,100,49.44382
23.0,100,49.443833
46.0,100,49.443839
27.0,100,49.443843
-1.0,100,49.443848
-8.0,100,49.443852
15.0,100,49.443856
20.0,100,49.44386
13.0,100,49.443864
-6.0,100,49.443867
21.0,100,49.565891
25.0,100,49.56592
44.0,100,49.565926
20.0,100,49.565931
29.0,100,49.565936
21.0,100,49.56594
16.0,100,49.565944
8.0,100,49.565952
33.0,100,49.565956
18.0,100,49.56596
22.0,100,49.687479
28.0,100,49.687492
38.0,100,49.687498
20.0,100,49.687503
51.0,100,49.687508
37.0,100,49.687512
37.0,100,49.687516
23.0,100,49.68752
41.0,100,49.687524
31.0,100,49.687528
10.0,100,49.80947
20.0,100,49.80948
13.0,100,49.809486
39.0,100,49.80949
5.0,100,49.809494
15.0,100,49.809498
12.0,100,49.809502
18.0,100,49.809506
17.0,100,49.809513
22.0,100,49.809516
33.0,100,52.617229
50.0,100,52.617277
30.0,100,52.617286
25.0,100,52.617292
52.0,100,52.617297
1.0,100,52.617301
31.0,100,52.617306
20.0,100,52.61731
32.0,100,52.617314
23.0,100,52.617318
46.0,100,52.74012
38.0,100,52.740138
